subject,grade_or_band,code,statement
Math	1	1.OA.2	Solve word problems that call for addition of three whole numbers whose sum is less than or equal to 20, (e.g. by using objects, drawings, and equations with a symbol for the unknown number to represent the problem.)
Math	1	1.OA.3	Apply (not necessary to name) properties of operations as strategies to add and subtract. Examples: is known, then is also known. (Commutative property of addition.) To add , the second two numbers can be added to make a ten, so . (Associative property of addition.) To add 0 to any number, the answer is that number (Additive identity property of 0). Students need not use formal terms for these properties.
Math	1	1.OA.4	Understand subtraction as an unknown-addend problem. For example, subtract by finding the number that makes 10 when added to 8.
Math	1	1.OA.5	Relate counting to addition and subtraction (e.g. by counting on 2 to add 2, counting back 1 to subtract 1).
Math	1	1.OA.6	).
Math	1	1.OA.8	Using related equations, Determine the unknown whole number in an addition or subtraction equation. For example, determine the unknown number that makes the equation true in each of the equations
Math	2	2.MD.1	Measure the length of an object by selecting and using appropriate tools such as rulers, yardsticks, meter sticks, and measuring tapes.
Math	2	2.MD.10	Draw a picture graph and a bar graph (with single-unit scale) to represent a data set with up to four categories. Solve simple put-together, take-apart, and compare problems using information presented in a bar graph (See Table 1).
Math	2	2.MD.2	Measure the length of an object twice, using length units of different lengths for the two measurements; describe how the two measurements relate to the size of the unit chosen.
Math	2	2.MD.3	Estimate lengths using whole units of inches, feet, centimeters, and meters.
Math	2	2.MD.4	Measure to determine how much longer one object is than another, expressing the length difference in terms of a standard length unit (inches, feet, centimeters, and meters).
Math	2	2.MD.5	Use addition and subtraction within 100 to solve one- and two-step word problems involving lengths that are given in the same units, e.g. by using drawings (such as drawings of rulers) and equations with a symbol for the unknown number to represent the problem.
Math	2	2.MD.6	Represent whole numbers as lengths from 0 on a number line diagram with equally spaced points corresponding to the numbers 0, 1, 2, …, and represent whole-number sums and differences within 100 on a number line diagram.
Math	2	2.MD.7	Tell and write time from analog and digital clocks to the nearest five minutes.
Math	2	2.MD.8	Solve word problems involving dollar bills, quarters, dimes, nickels, and pennies, using $ and ¢ symbols appropriately (Do not use decimal point, if showing 25 cents, use the word cents or ¢). For example: If you have 2 dimes and 3 pennies, how many cents do you have?
Math	2	2.MD.9	Generate measurement data by measuring lengths of several objects to the nearest whole unit, or by making repeated measurements of the same object using different units. Show the measurements by making a line plot, where the horizontal scale is marked off in whole-number units.
Math	2	2.NBT.1a	100 can be thought of as a bundle of ten tens—called a “hundred.”
Math	2	2.NBT.1b	The numbers 100, 200, 300, 400, 500, 600, 700, 800, 900 refer to one, two, three, four, five, six, seven, eight, or nine hundreds
Math	2	2.NBT.2	Count within 1000; skip-count by 2s, 5s, 10s, and 100s; explain and generalize the patterns.
Math	2	2.NBT.3	Read and write numbers within 1000 using base-ten numerals, number names, expanded form, and unit form unit form.
Math	2	2.NBT.4	Compare two three-digit numbers based on meanings of the hundreds, tens, and ones digits, using >, <, =, and ≠ relational symbols to record the results of comparisons.
Math	2	2.NBT.5	Fluently (efficiently, accurately, and flexibly) add and subtract within 100 using strategies based on place value, properties of operations, and/or the relationship between addition and subtraction (e.g. composing/decomposing by like base-10 units, using friendly or benchmark numbers, using related equations, compensation, number line, etc.).
Math	2	2.NBT.6	Add up to four two-digit numbers using strategies based on place value and properties of operations.
Math	2	2.NBT.7	Add and subtract within 1000, using concrete models or drawings and strategies based on place value, properties of operations, and/or the relationship between addition and subtraction; relate the strategy to a written method. Understand that in adding or subtracting three-digit numbers, like base-ten units such as hundreds and hundreds, tens and tens, ones and ones are used; and sometimes it is necessary to compose or decompose tens or hundreds.
Math	2	2.NBT.8	Mentally add 10 or 100 to a given number 100 – 900, and mentally subtract 10 or 100 from a given number 100 – 900.
Math	2	2.NBT.9	Explain why addition and subtraction strategies work using place value and the properties of operations. The explanations given may be supported by drawings or objects.
Math	2	2.OA.1	Use addition and subtraction within 100 to solve one- and two-step word problems involving situations of adding to, taking from, putting together, taking apart, and comparing, with unknowns in all positions, (e.g. by using drawings and situation equations and/or solution equations with a symbol for the unknown number to represent the problem.) Refer to shaded section of Table 1 for specific situation types.
Math	2	2.OA.2	Fluently (efficiently, accurately, and flexibly) add and subtract within 20 using mental strategies (counting on, making a ten, decomposing a number, creating an equivalent but easier and known sum, and using the relationship between addition and subtraction) Work with equal groups of objects to gain foundations for multiplication.
Math	2	2.OA.3	Determine whether a group of objects (up to 20) has an odd or even number of members, (e.g. by pairing objects or counting them by 2s); write an equation to express an even number as a sum of two equal addends.
Math	2	2.OA.4	Use addition to find the total number of objects arranged in rectangular arrays with up to 5 rows and up to 5 columns; write an equation to express the total as a sum of equal addends.
Math	3	3.MD.1	Tell and write time to the nearest minute using a.m. and p.m. and measure time intervals in minutes. Solve word problems involving addition and subtraction of time intervals in minutes, (e.g. by representing the problem on a number line diagram.) (See Table 1)
Math	3	3.MD.2	Add, subtract, multiply, or divide to solve one-step word problems involving masses or volumes that are given in the same units, (e.g. by using drawings (such as a beaker with a measurement scale) to represent the problem.) (Excludes multiplicative comparison problems) (See Table 1 and Table 2).
Math	3	3.MD.3	Draw a scaled picture graph and a scaled bar graph to represent a data set with several categories. Solve one- and two-step “how many more” and “how many less” problems using information presented in scaled bar graphs. (See Table 1). For example, draw a bar graph in which each square in the bar graph might represent 5 pets.
Math	3	3.MD.4	Generate measurement data by measuring lengths using rulers marked with halves and fourths of an inch. Show the data by making a line plot, where the horizontal scale is marked off in appropriate units—whole numbers, halves, or quarters.
Math	3	3.MD.5a	A square with side length 1 unit, called “a unit square,” is said to have “one square unit” of area, and can be used to measure area (does not require standard square units).
Math	3	3.MD.5b	A plane figure which can be covered without gaps or overlaps by n unit squares is said to have an area of n square units (does not require standard square units).
Math	3	3.MD.6	Measure areas by counting unit squares (square cm, square m, square in, square ft, and non-standard square units).
Math	3	3.MD.7a	Find the area of a rectangle with whole-number side lengths by tiling it, and show that the area is the same as would be found by multiplying the side lengths.
Math	3	3.MD.7b	Multiply side lengths to find areas of rectangles with whole-number side lengths in the context of solving real world and mathematical problems, and represent whole-number products as rectangular areas in mathematical reasoning.
Math	3	3.MD.7c	Use tiling to show in a concrete case that the area of a rectangle with whole-number side lengths a and is the sum of and . Use area models to represent the distributive property in mathematical reasoning (Supports 3.OA.5).
Math	3	3.MD.7d	Recognize area as additive. Find areas of rectilinear figures by decomposing them into non-overlapping rectangles and adding the areas of the non-overlapping parts, applying this technique to solve real world problems.
Math	3	3.MD.8	Solve real world and mathematical problems involving perimeters of polygons, including finding the perimeter given the side lengths, finding an unknown side length, and exhibiting rectangles with the same perimeter and different areas or with the same area and different perimeters.
Math	3	3.NBT.1	Use place value understanding to round whole numbers to the nearest 10 or 100.
Math	3	3.NBT.2	Fluently (efficiently, accurately, & flexibly) add and subtract within 1000 using strategies (e.g. composing/decomposing by like base-10 units, using friendly or benchmark numbers, using related equations, compensation, number line, etc.) and algorithms (including, but not limited to: traditional, partial-sums, etc.) based on place value, properties of operations, and/or the relationship between addition and subtraction.
Math	3	3.NBT.3	Multiply one-digit whole numbers by multiples of 10 in the range 10 to 90 (e.g. , ) using strategies based on place value and properties of operations.
Math	3	3.NF.1	Understand a fraction as the quantity formed by 1 part when a whole is partitioned into b equal parts; understand a fraction as the quantity formed by a parts of size .
Math	3	3.NF.2a	Represent a fraction on a number line diagram by defining the interval from 0 to 1 as the whole and partitioning it into b equal parts. Recognize that each part has size and that the endpoint of the part based at 0 locates the number on the number line.
Math	3	3.NF.2b	Represent a fraction on a number line diagram by marking off a lengths from 0. Recognize that the resulting interval has size and that its endpoint locates the number on the number line (a is the countable units of that determines the place on the number line).
Math	3	3.NF.3a	Understand two fractions as equivalent (equal) if they are the same size, or the same point on a number line.
Math	3	3.NF.3b	Recognize and generate simple equivalent fractions, (e.g. .) Explain why the fractions are equivalent, e.g. by using a visual fraction model.
Math	3	3.NF.3c	Express whole numbers as fractions, and recognize fractions that are equivalent to whole numbers. Examples: Express 3 in the form; recognize that; locate and 1 at the same point of a number line diagram.
Math	3	3.NF.3d	Compare two fractions with the same numerator or the same denominator by reasoning about their size. Recognize that comparisons are valid only when the two fractions refer to the same whole. Record the results of comparisons with the relational symbols >, <, =, or ≠, and justify the conclusions, (e.g. by using a visual fraction model.)
Math	3	3.OA.1	Interpret products of whole numbers, (e.g. interpret as the total number of objects in 5 groups of 7 objects each.)
Math	3	3.OA.2	Interpret whole-number quotients of whole numbers, (e.g. interpret as the number of objects in each share when 56 objects are partitioned equally into 8 shares, or as a number of shares when 56 objects are partitioned into equal shares of 8 objects each.)
Math	3	3.OA.3	Use multiplication and division within 100 to solve word problems in situations involving equal groups, arrays, and measurement quantities, (e.g. by using drawings and equations with a symbol for the unknown number to represent the problem.) Refer to shaded section of Table 2 for specific situation types.
Math	3	3.OA.4	Determine the unknown whole number in a multiplication or division equation by using related equations. For example, determine the unknown number that makes the equation true in each of the equations
Math	3	3.OA.5	is known, then is also known. (Commutative property of multiplication.) can be found by , then , or by , then . (Associative property of multiplication.) Knowing that and , one can find as . (Distributive property.) Students need not use formal terms for these properties.
Math	3	3.OA.6	Understand division as an unknown-factor problem. For example, find by finding the number that makes 32 when multiplied by 8.
Math	3	3.OA.7	Fluently (efficiently, accurately, and flexibly) multiply and divide with single digit multiplications and related divisions using strategies (e.g. relationship between multiplication and division, doubles, double and double again, half and then double, etc.) or properties of operations.
Math	3	3.OA.8	Solve two-step word problems using any of the four operations. Represent these problems using both situation equations and/or solution equations with a letter or symbol standing for the unknown quantity (refer to Table 1 and Table 2 and standard 3.OA.3). Assess the reasonableness of answers using mental computation and estimation strategies including rounding. This standard is limited to problems posed with whole numbers and having whole-number answers.
Math	3	3.OA.9	Identify arithmetic patterns (including patterns in the addition table or multiplication table), and explain them using properties of operations (See Table 5). For example, observe that 4 times a number is always even, and explain why 4 times a number can be decomposed into two equal addends.
Math	4	4.MD.1	Know relative sizes of measurement units within one system of units including km, m, cm; kg, g; lb, oz; l, ml; hr, min, sec. Within a single system of measurement, express measurements in a larger unit in terms of a smaller unit. Record measurement equivalents in a two-column table. For example, know that 1 ft is 12 times as long as 1 in. Express the length of a 4 ft snake as 48 in. Generate a conversion table for feet and inches listing the number pairs (1, 12), (2, 24), (3, 36), …
Math	4	4.MD.2	Use the four operations to solve word problems (See Table 1 and Table 2) involving distances, intervals of time, liquid volumes, masses of objects, and money, including problems involving simple fractions or decimals, and problems that require expressing measurements given in a larger unit in terms of a smaller unit. Represent measurement quantities using diagrams such as number line diagrams that feature a measurement scale.
Math	4	4.MD.3	Apply the area and perimeter formulas for rectangles in real world and mathematical problems explaining and justifying the appropriate unit of measure. For example, find the width of a rectangular room given the area of the flooring and the length, by viewing the area formula as a multiplication equation with an unknown factor.
Math	4	4.MD.4	Make a data display (line plot, bar graph, pictograph) to show a set of measurements in fractions of a unit . Solve problems involving addition and subtraction of fractions by using information presented in the data display. For example, from a line plot find and interpret the difference in length between the longest and shortest specimens in an insect collection.
Math	4	4.MD.5a	An angle is measured with reference to a circle with its center at the common endpoint of the rays, by considering the fraction of the circular arc between the points where the two rays intersect the circle. An angle that turns through of a circle is called a “one-degree angle,” and can be used to measure angles.
Math	4	4.MD.5b	An angle that turns through n one-degree angles is said to have an angle measure of n degrees.
Math	4	4.MD.6	Measure angles in whole-number degrees using a protractor. Draw angles of specified measure using a protractor and straight edge.
Math	4	4.MD.7	Recognize angle measure as additive. When an angle is decomposed into non-overlapping parts, the angle measure of the whole is the sum of the angle measures of the parts. Solve addition and subtraction problems to find unknown angles on a diagram in real world and mathematical problems, e.g. by using an equation with a symbol for the unknown angle measure.
Math	4	4.NBT.1	Recognize that in a multi-digit whole number, a digit in one place represents ten times what it represents in the place to its right. For example, recognize that by applying concepts of place value and division.
Math	4	4.NBT.2	Read and write multi-digit whole numbers using base-ten numerals, number names, expanded form, and unit form. Compare two multi-digit numbers based on meanings of the digits in each place, using >, <, =, and ≠ symbols to record the results of comparisons. (Note: Students should demonstrate understanding and application of place value decomposition. For example, 127 can be 1 hundred, 2 tens, 7 ones or 12 tens, 7 ones Refer to 2.NBT.1)
Math	4	4.NBT.3	Use place value understanding to round multi-digit whole numbers to any place.
Math	4	4.NBT.4	Fluently (efficiently, accurately, and flexibly) add and subtract multi-digit whole numbers using an efficient algorithm (including, but not limited to: traditional, partial-sums, etc.), based on place value understanding and the properties of operations.
Math	4	4.NBT.5	Multiply a whole number of up to four digits by a one-digit whole number, and multiply two two-digit numbers, using strategies based on place value and the properties of operations. Illustrate and explain the calculation by using equations, rectangular arrays, and/or area models.
Math	4	4.NBT.6	Find whole-number quotients and remainders with up to four-digit dividends and one-digit divisors, using strategies based on place value, the properties of operations, and/or the relationship between multiplication and division. Illustrate and explain the calculation by using equations, rectangular arrays, and/or area models.
Math	4	4.NF.1	Explain why a fraction is equivalent to a fraction by using visual fraction models, with attention to how the number and size of the parts differ even though the two fractions themselves are the same size. Use this principle to recognize and generate equivalent fractions.
Math	4	4.NF.2	Compare two fractions with different numerators and different denominators, (e.g. by creating common numerators or denominators, or by comparing to a benchmark fraction such as .) Recognize that comparisons are valid only when the two fractions refer to the same whole. Record the results of comparisons with relational symbols >, <, =, or ≠, and justify the conclusions, (e.g. by using visual fraction models.).
Math	4	4.NF.3a	Understand addition and subtraction of fractions as joining and separating parts referring to the same whole.
Math	4	4.NF.3b	Decompose a fraction into a sum of fractions with the same denominator in more than one way, recording each decomposition by an equation. Justify decompositions, e.g. by using a visual fraction model.
Math	4	4.NF.3c	Add and subtract mixed numbers with like denominators, e.g. by replacing each mixed number with an equivalent fraction (simplest form is not an expectation), and/or by using properties of operations and the relationship between addition and subtraction.
Math	4	4.NF.3d	Solve word problems involving addition and subtraction of fractions referring to the same whole and having like denominators, e.g. by using visual fraction models and equations to represent the problem.
Math	4	4.NF.4a	Understand a fraction as a multiple of . For example, use a visual fraction model to represent as 5 copies of , recording the conclusion by the equation .
Math	4	4.NF.4b	Understand a multiple of as a multiple of , and use this understanding to multiply a fraction by a whole number. For example, use a visual fraction model to express as , recognizing this product as . (In general, .).
Math	4	4.NF.4c	Solve word problems involving multiplication of a fraction by a whole number, (See Table 2) (e.g. by using visual fraction models and equations to represent the problem.) For example, if each person at a party will eat of a pound of roast beef, and there will be 5 people at the party, how many pounds of roast beef will be needed? Between what two whole numbers does your answer lie?
Math	4	4.NF.5	Express a fraction with denominator 10 as an equivalent fraction with denominator 100, and use this technique to add two fractions with respective denominators 10 and 100. For example, express as , and add.
Math	4	4.NF.6	Use decimal notation for fractions with denominators 10 or 100. For example, rewrite 0.62 as ; describe a length as 0.62 meters; locate 0.62 on a number line diagram.
Math	4	4.NF.7	Compare two decimals to hundredths by reasoning about their size. Recognize that comparisons are valid only when the two decimals refer to the same whole. Record the results of comparisons with the relational symbols >, < =, or ≠, and justify the conclusions, (e.g. by using a visual model.).
Math	4	4.OA.1	Interpret a multiplication equation as a comparison, (e.g. interpret as a statement that 35 is 5 times as many as 7 and 7 times as many as 5.) Represent verbal statements of multiplicative comparisons as multiplication equations.
Math	4	4.OA.2	Multiply or divide to solve word problems involving multiplicative comparison, (e.g. by using drawings and equations with a symbol for the unknown number to represent the problem, distinguishing multiplicative comparison from additive comparison.)
Math	4	4.OA.3	Solve multi-step word problem posed with whole numbers and having whole number answers using the four operations, including problems in which remainders must be interpreted. Represent these problems using situation equations and/or solution equations with a letter or symbol standing for the unknown quantity. Assess the reasonableness of answers using mental computation and estimation strategies including rounding.
Math	4	4.OA.4	Find all factor pairs for a whole number in the range 1 to 100. Recognize that a whole number is a multiple of each of its factors. Determine whether a given whole number in the range 1 to 100 is a multiple of a given one-digit number. Determine whether a given whole number in the range 1 to 100 is prime or composite.
Math	4	4.OA.5	Generate a number or shape pattern that follows a given rule. Identify apparent features of the pattern that were not explicit in the rule itself. For example, given the rule “Add 3” and the starting number 1, generate terms in the resulting sequence and observe that the terms appear to alternate between odd and even numbers. Explain informally why the numbers will continue to alternate in this way.
Math	5	5.MD.1	Convert among different-sized standard measurement units within a given measurement system (e.g. convert 5 cm to 0.05 m), and use these conversions in solving multi-step, real world problems.
Math	5	5.MD.2	Make a data display (line plot, bar graph, pictograph) to show a data set of measurements in fractions of a unit (). Use operations (add, subtract, multiply) on fractions for this grade to solve problems involving information presented in the data display. For example, given different measurements of liquid in identical beakers, find the amount of liquid each beaker would contain if the total amount in all the beakers were redistributed equally. After lunch everyone measured how much milk they had left in their containers. Make a line plot showing data to the nearest cup. Which value has the greatest amount? What is the total?
Math	5	5.MD.3a	A cube with side length 1 unit, called a “unit cube,” is said to have “one cubic unit” of volume, and can be used to measure volume.
Math	5	5.MD.3b	A solid figure which can be packed without gaps or overlaps using n unit cubes is said to have a volume of n cubic units.
Math	5	5.MD.4	Measure volumes by counting unit cubes such as cubic cm, cubic in, cubic ft. or non-standard cubic units.
Math	5	5.MD.5a	Find the volume of a right rectangular prism with whole-number side lengths by packing it with unit cubes, and show that the volume is the same as would be found by multiplying the edge lengths, equivalently by multiplying the height by the area of the base. Represent three-dimensional whole-number products as volumes, (e.g. to represent the associative property of multiplication.)
Math	5	5.MD.5b	Apply the formulas (B represents the area of the base) for rectangular prisms to find volumes of right rectangular prisms with whole-number edge lengths in the context of solving real world and mathematical problems.
Math	5	5.MD.5c	Recognize volume as additive. Find volumes of solid figures composed of two non-overlapping right rectangular prisms by adding the volumes of the non-overlapping parts, applying this technique to solve real world problems.
Math	5	5.NBT.1	Recognize that in a multi-digit number, a digit in one place represents 10 times as much as it represents in the place to its right and of what it represents in the place to its left.
Math	5	5.NBT.2	Explain patterns in the number of zeros of the product when multiplying a number by powers of 10, and explain patterns in the placement of the decimal point when a decimal is multiplied or divided by a power of 10. Use whole-number exponents to denote powers of 10.
Math	5	5.NBT.3a	.392 = 4 tens + 7 ones + 3 tenths + 9 hundredths + 2 thousandths).
Math	5	5.NBT.3b	Compare two decimals to thousandths based on meanings of the digits in each place, using >, <, =, and ≠relational symbols to record the results of comparisons.
Math	5	5.NBT.4	Use place value understanding to round decimals to any place (Note: In fifth grade, decimals include whole numbers and decimal fractions to the hundredths place.)
Math	5	5.NBT.5	Fluently (efficiently, accurately, and flexibly) multiply multi-digit whole numbers using an efficient algorithm (ex., traditional, partial products, etc.) based on place value understanding and the properties of operations.
Math	5	5.NBT.6	Find whole-number quotients of whole numbers with up to four-digit dividends and two-digit divisors, using strategies based on place value, the properties of operations, and/or the relationship between multiplication and division. Illustrate and explain the calculation by using equations, rectangular arrays, and/or area models.
Math	5	5.NBT.7	Add, subtract, multiply, and divide decimals to hundredths, using concrete models or drawings and strategies based on place value, properties of operations, and/or the relationship between addition and subtraction; relate the strategy to a written method and explain the reasoning used.
Math	5	5.NF.1	In general,
Math	5	5.NF.2	Solve word problems involving addition and subtraction of fractions referring to the same whole, including cases of unlike denominators, (e.g. by using visual fraction models or equations to represent the problem.) Use benchmark fractions and number sense of fractions to estimate mentally and assess the reasonableness of answers. (See Table 1 to view situation types). For example, recognize an incorrect result by observing that .
Math	5	5.NF.3	Interpret a fraction as division of the numerator by the denominator . Solve word problems involving division of whole numbers leading to answers in the form of fractions or mixed numbers, e.g. by using visual fraction models or equations to represent the problem. For example, interpret as the result of dividing 3 by 4, noting that multiplied by 4 equals 3, and that when 3 wholes are shared equally among 4 people each person has a share of size . If 9 people want to share a 50-pound sack of rice equally by weight, how many pounds of rice should each person get? Between what two whole numbers does your answer lie?
Math	5	5.NF.4a	and create a story context for this equation. Do the same with . (In general, ).
Math	5	5.NF.4b	Find the area of a rectangle with fractional side lengths by tiling it with unit squares of the appropriate unit fraction side lengths, and show that the area is the same as would be found by multiplying the side lengths. Multiply fractional side lengths to find areas of rectangles, and represent fraction products as rectangular areas.
Math	5	5.NF.5a	Comparing the size of a product to the size of one factor based on the size of the other factor, without performing the indicated multiplication (e.g. They see as half the size of 3.).
Math	5	5.NF.5b	Explain why multiplying a given number by a fraction greater than 1 results in a product greater than the given number (recognizing multiplication by whole numbers greater than 1 as a familiar case); explain why multiplying a given number by a fraction less than 1 results in a product smaller than the given number; and relating the principle of fraction equivalence to the effect of multiplying by 1. (e.g. Students may have the misconception that multiplication always produces a larger result. They need to have the conceptual understanding with examples like; will have a product that is less than 12.)
Math	5	5.NF.6	Solve real world problems involving multiplication of fractions and mixed numbers, (e.g. by using visual fraction models or equations to represent the problem) (See Table 2 to view situation types).
Math	5	5.NF.7a	Interpret division of a unit fraction by a non-zero whole number, and compute such quotients. For example, create a story context for , and use a visual fraction model to show the quotient. Use the relationship between multiplication and division to explain that because .
Math	5	5.NF.7b	Interpret division of a whole number by a unit fraction, and compute such quotients. For example, create a story context for , and use a visual fraction model to show the quotient. Use the relationship between multiplication and division to explain that because .
Math	5	5.NF.7c	Solve real world problems involving division of unit fractions by non-zero whole numbers and division of whole numbers by unit fractions, e.g. by using visual fraction models and equations to represent the problem. For example, how much chocolate will each person get if 3 people share lb of chocolate equally? How many cup servings are in 2 cups of raisins?
Math	5	5.OA.1	Use parentheses in numerical expressions and evaluate expressions with these symbols.
Math	5	5.OA.2	because parenthetical information must be solved first. Recognize that is three times as large as , without having to calculate the indicated sum or product.
Math	6	6.EE.1	Write and evaluate numerical expressions involving whole-number exponents.
Math	6	6.EE.2a	Write expressions that record operations with numbers and with letters standing for numbers. For example, express the calculation “Subtract y from 5” as .
Math	6	6.EE.2b	Identify parts of an expression using mathematical terms (sum, term, product, factor, quotient, coefficient); view one or more parts of an expression as a single entity. For example, describe the expression as a product of two factors; view as both a single entity and a sum of two terms.
Math	6	6.EE.2c	Evaluate expressions at specific values of their variables. Include expressions that arise from formulas used in real-world problems. Perform arithmetic operations, including those involving whole-number exponents, in the conventional order when there are no parentheses to specify a particular order (Order of Operations). For example, use the formulas to find the volume and surface area of a cube with sides of length .
Math	6	6.EE.3	to produce the equivalent expression 3y. (6.EE.3)
Math	6	6.EE.4	to produce the equivalent expression 3y. (6.EE.3)
Math	6	6.EE.5	Understand solving an equation or inequality as a process of answering a question: which values from a specified set, if any, make the equation or inequality true? Use substitution to determine whether a given number in a specified set makes an equation or inequality true.
Math	6	6.EE.6	Use variables to represent numbers and write expressions when solving a real-world or mathematical problem; understand that a variable can represent an unknown number, or, depending on the purpose at hand, any number in a specified set.
Math	6	6.EE.7	Write and solve one-step equations involving non-negative rational numbers using addition, subtraction, multiplication and division.
Math	6	6.EE.8	Write an inequality of the form to represent a constraint or condition in a real-world or mathematical problem. Recognize that inequalities of the form have infinitely many solutions; represent solutions of such inequalities on number line diagrams.
Math	6	6.EE.9	Write an equation to express one quantity, thought of as the dependent variable, in terms of the other quantity, thought of as the independent variable. For example, in a problem involving motion at constant speed, list and graph ordered pairs of distances and times, and write the equation to represent the relationship between distance and time.
Math	6	6.NS.1	Interpret and compute quotients of fractions, and solve word problems involving division of fractions by fractions, requiring multiple exposures connecting various concrete and abstract models.
Math	6	6.NS.2	Fluently (efficiently, accurately, and flexibly) divide multi-digit numbers using an efficient algorithm.
Math	6	6.NS.3	Fluently (efficiently, accurately, and flexibly) add, subtract, multiply, and divide multi-digit decimals using an efficient algorithm for each operation.
Math	6	6.NS.4	Find the greatest common factor of two whole numbers less than or equal to 100 and the least common multiple of two whole numbers less than or equal to 12. Use the distributive property to express a sum of two whole numbers 1–100 with a common factor as a multiple of a sum of two whole numbers with no common factor. For example, express .
Math	6	6.NS.5	Understand positive and negative numbers to describe quantities having opposite directions or values (e.g. temperature above/below zero, elevation above/below sea level, credits/debits, positive/negative electric charge)
Math	6	6.NS.6a	Recognize opposite signs of numbers as indicating locations on opposite sides of 0 on the number line; recognize that the opposite of the opposite of a number is the number itself, (e.g. ,) and that 0 is its own opposite. (6.NS.6a)
Math	6	6.NS.6b	Recognize opposite signs of numbers as indicating locations on opposite sides of 0 on the number line; recognize that the opposite of the opposite of a number is the number itself, (e.g. ,) and that 0 is its own opposite. (6.NS.6a)
Math	6	6.NS.6c	Recognize signs of numbers in ordered pairs indicate locations in quadrants of the coordinate plane; recognize that when two ordered pairs differ only by signs, the locations of the points are related by reflections across one or both axes.
Math	6	6.NS.6d	Find and position integers and other rational numbers on a horizontal or vertical number line diagram; find and position pairs of integers and other rational numbers on a coordinate plane.
Math	6	6.NS.7a	Interpret statements of inequality as statements about the relative position of two numbers on a number line diagram. For example, interpret as a statement that –3 is located to the right of –7 on a number line oriented from left to right.
Math	6	6.NS.7b	Write, interpret, and explain statements of order for rational numbers in real-world contexts. For example, write to express the fact that is warmer than .
Math	6	6.NS.7c	Explain the absolute value of a rational number as its distance from 0 on the number line; interpret absolute value as magnitude for a positive or negative quantity in a real-world situation. For example, for an account balance of –30 dollars, write to describe the size of the debt in dollars.
Math	6	6.NS.7d	Distinguish comparisons of absolute value from statements about order. For example, recognize that an account balance less than –30 dollars represents a debt greater than 30 dollars.
Math	6	6.NS.8	Solve real-world and mathematical problems by graphing points in all four quadrants of the coordinate plane. Include use of coordinates and absolute value to find distances between points with the same first coordinate or the same second coordinate.
Math	6	6.RP.1	Use ratio language to describe a relationship between two quantities. Distinguish between part-to-part and part-to-whole relationships. For example, “The ratio of wings to beaks in the bird house at the zoo was 2:1, because for every 2 wings there was 1 beak.” “For every vote candidate A received, candidate C received nearly three votes.”
