subject,grade_or_band,code,statement
ELA	1	RL.1.12.a	
ELA	1	RL.1.12.b	. RL.1.12. c Identify real -life connections between words and their uses.
ELA	1	RL.1.12.d	them or by acting out the meanings. Range of Reading and Text Complexity CODE DESCRIPTION
ELA	1	RL.1.13	poetry of appropriate quantitative and qualitative complexity for first grade. Reading: Informational Key Ideas and Detail s CODE DESCRIPTION
ELA	1	RL.1.2	central message (main idea).
ELA	1	RL.1.3	Craft and Structure CODE DESCRIPTION
ELA	1	RL.1.4	senses.
ELA	1	RL.1.5	information, drawing on a wide reading of a range of text types.
ELA	1	RL.1.6	Integration of Knowledge and Ideas CODE DESCRIPTION
ELA	1	RL.1.7	
ELA	1	RL.1.8	
ELA	1	RL.1.9	GRADE 1 KANSAS STANDARDS FOR ENGLISH LANGUAGE ARTS Kansas State Department of Education | www.ksde.org 18 Language in Reading: Literature CODE DESCRIPTION
ELA	1	SL.1.1	with peers and adults in small and large groups to expand language comprehension . SL.1.1a Follow agreed -upon rules for discussions (e.g., listening to others with care, speaking one at a time about the topics and texts under discussion). SL.1.1b Build on others’ talk in conversations by responding to the comments of others through multiple exchanges. SL.1.1c Ask questions to clear up any confusion about the topics and texts under discussion.
ELA	1	SL.1.2	orally or through media.
ELA	1	SL.1.3	clarify what is not understood. Presentation of Knowledge and Ideas CODE DESCRIPTION
ELA	1	SL.1.4	feelings clearly.
ELA	1	SL.1.5	thoughts and feelings.
ELA	1	SL.1.6	Language in Speaking and Listening CODE DESCRIPTION
ELA	1	SL.1.7	speaking.
ELA	1	SL.1.7.a	
ELA	1	SL.1.7.b	
ELA	1	SL.1.7.c	
ELA	1	SL.1.7.d	
ELA	1	SL.1.7.e	speaking.
ELA	1	SL.1.7.f	imperative and exclamatory sentences in response to prompts.
ELA	1	SL.1.8	conversations, reading and read alouds to signal simple relationships. KANSAS STANDARDS FOR ENGLISH LANGUAGE ARTS Kansas State Department of Education | www.ksde.org 23 Grade 2 Reading: Foundational Print Concepts CODE DESCRIPTION
ELA	1	W.1.1	writing about, state an opinion, supply a reason for the opinion and provide some sense of closure.
ELA	1	W.1.10	writing.
ELA	1	W.1.10.a	
ELA	1	W.1.10.b	
ELA	1	W.1.10.c	
ELA	1	W.1.10.d	
ELA	1	W.1.10.e	
ELA	1	W.1.10.f	
ELA	1	W.1.10.g	imperative and exclamatory sentences in response to prompts.
ELA	1	W.1.11	and spelling when writing.
ELA	1	W.1.11.a	
ELA	1	W.1.11.b	
ELA	1	W.1.11.c	
ELA	1	W.1.11.d	for frequently -occurring irregular words.
ELA	1	W.1.11.e	conventions. Range of Writing CODE DESCRIPTION
ELA	1	W.1.12	GRADE 1 KANSAS STANDARDS FOR ENGLISH LANGUAGE ARTS Kansas State Department of Education | www.ksde.org 22 Speaking and Listening Comprehension and Collaboration CODE DESCRIPTION
ELA	1	W.1.2	the topic and provide some sense of closure.
ELA	1	W.1.3	include some details regarding what happened, use temporal words to signal event order and provide some sense of closure. Producti on and Distribution of Writing CODE DESCRIPTION
ELA	1	W.1.4	
ELA	1	W.1.5	suggestions from peers and add details to strengthen writing as needed.
ELA	1	W.1.6	publish writing, including in collaboration with peers. Research to Build and Present Knowledge CODE DESCRIPTION
ELA	1	W.1.7	books on a given topic and use them to write a sequence of instructions).
ELA	1	W.1.8	information from provided sources to answer a question.
ELA	1	W.1.9	KANSAS STANDARDS FOR ENGLISH L ANGUAGE ARTS GRADE 1 Language in Writing CODE DESCRIPTION
ELA	2	RF.2.1	Phonological Awareness CODE DESCRIPTION RF.2. 2 Not applicable to second grade . Phonics and Word Recognition CODE DESCRIPTION
ELA	2	RF.2.3	words.
ELA	2	RF.2.3.a	
ELA	2	RF.2.3.b	
ELA	2	RF.2.3.c	
ELA	2	RF.2.3.d	
ELA	2	RF.2.3.e	igh).
ELA	2	RF.2.3.f	RF.2.3. g Decode words with digraphs ph /f/, gh /f/, ch /k/, ch /sh/. RF.2.3. h Apply the jobs of y when acting as a long vowel in one -syllable or multi -syllable word (e.g., crybaby ) or a short i (e.g., gym, myth). Fluency CODE DESCRIPTION
ELA	2	RF.2.4	increase accuracy in fluent reading. GRADE 2 KANSAS STANDARDS FOR ENGLISH LANGUAGE ARTS Kansas State Department of Education | www.ksde.org 24 Reading: Literature Key Ideas and Details CODE DESCRIPTION
ELA	2	RF.2.4.b	
ELA	2	RI.2.1	understanding of key details in a text.
ELA	2	RI.2.10	
ELA	2	RI.2.10.a	
ELA	2	RI.2.11	to expand language comprehension .
ELA	2	RI.2.11.a	word or phrase
ELA	2	RI.2.11.b	base word (e.g., happy/unhappy , do/redo).
ELA	2	RI.2.11.c	happy/unhappy, do/redo).
ELA	2	RI.2.11.d	words (e.g., birdhouse).
ELA	2	RI.2.11.e	the meaning of words and phrases.
ELA	2	RI.2.12	
ELA	2	RI.2.12.a	
ELA	2	RI.2.12.b	adjectives. Range of Reading and Text Complexity CODE DESCRIPTION
ELA	2	RI.2.13	complexity for second grade . KANSAS STANDARDS FOR ENGLISH LANGUAGE ARTS GRADE 2 Writing Text Types and Purposes CODE DESCRIPTION
ELA	2	RI.2.2	paragraphs within the text.
ELA	2	RI.2.3	or steps in technical procedures in a text. GRADE 2 KANSAS STANDARDS FOR ENGLISH LANGUAGE ARTS Kansas State Department of Education | www.ksde.org 26 Craft and Structure CODE DESCRIPTION
ELA	2	RI.2.4	or subject area.
ELA	2	RI.2.5	indexes, electronic menus, icons) to locate key facts or information in a text efficiently.
ELA	2	RI.2.6	describe. Integration of Knowledge and Ideas CODE DESCRIPTION
ELA	2	RI.2.7	and clarify a text.
ELA	2	RI.2.8	
ELA	2	RI.2.9	topic. Langua ge in Reading: Informational CODE DESCRIPTION
ELA	2	RL.2.1	understanding of key details in a text.
ELA	2	RL.2.10	
ELA	2	RL.2.10.a	
ELA	2	RL.2.11	to expand language comprehension .
ELA	2	RL.2.11.a	or phrase.
ELA	2	RL.2.11.b	known word (e.g., happy/unhappy , do/redo)
ELA	2	RL.2.11.c	root.
ELA	2	RL.2.11.d	
ELA	2	RL.2.11.e	the meaning of words and phrases.
ELA	2	RL.2.12	
ELA	2	RL.2.12.a	
ELA	2	RL.2.12.b	adjectives. Range of Reading and Text Complexity CODE DESCRIPTION
ELA	2	RL.2.13	quantitative and qualitative complexity for second grade . Reading: Informational Key Ideas and Details CODE DESCRIPTION
ELA	2	RL.2.2	lesson, moral or central message.
ELA	2	RL.2.3	Craft and Structure CODE DESCRIPTION
ELA	2	RL.2.4	supply rhythm and meaning in a story, poem or song.
ELA	2	RL.2.5	the s tory and the ending concludes the action.
ELA	2	RL.2.6	different voice for each character when reading dialogue aloud. Integration of Knowledge and Ideas CODE DESCRIPTION
ELA	2	RL.2.7	demonstrate understanding of its characters, setting or plot.
ELA	2	RL.2.8	
ELA	2	RL.2.9	different cultures. KANSAS STANDARDS FOR ENGLISH LANGUAGE ARTS GRADE 2 Language in Reading: Literature CODE DESCRIPTION
ELA	2	SL.2.1	with peers and adults in small and larger groups to expand language comprehension .
ELA	2	SL.2.1.a	listening to others with care, speaking one at a time about the topics and texts under discussion).
ELA	2	SL.2.1.b	
ELA	2	SL.2.1.c	discussion.
ELA	2	SL.2.2	orally or through media.
ELA	2	SL.2.3	additional information or deepen understanding of a topic or issue. Presentation of Knowledge and Ideas CODE DESCRIPTION
ELA	2	SL.2.4	details, speaking with appropriate volume, enunciation and rate in coherent sentences.
ELA	2	SL.2.5	stories or recounts of experiences when appropriate to clarify ideas, thoughts and feelings.
ELA	2	SL.2.6	detail or clarification and proper u sage of English grammar. Language in Speaking and Listening CODE DESCRIPTION
ELA	2	SL.2.7	speaking.
ELA	2	SL.2.7.a	
ELA	2	SL.2.7.b	
ELA	2	SL.2.7.c	
ELA	2	SL.2.7.d	
ELA	2	SL.2.7.e	
ELA	2	SL.2.7.f	
ELA	2	SL.2.8	acquired through conversations, reading , read alouds and text responses . KANSAS STANDARDS FOR ENGLISH LANGUAGE ARTS Kansas State Department of Education | www.ksde.org 30 Grade 3 Reading: Foundational Print Concepts CODE DESCRIPTION
ELA	2	W.2.1	state an opinion, supply reasons that support the opinion, use linking words (e.g., because, and, also) to connect opinion and reasons and provide a concluding statement or section.
ELA	2	W.2.10	writing.
ELA	2	W.2.10.a	
ELA	2	W.2.10.b	
ELA	2	W.2.10.c	
ELA	2	W.2.10.d	
ELA	2	W.2.10.e	modified.
ELA	2	W.2.10.f	
ELA	2	W.2.11	and spelling when writing.
ELA	2	W.2.11.a	
ELA	2	W.2.11.b	
ELA	2	W.2.11.c	
ELA	2	W.2.11.d	doubling rule, and e -drop rule .
ELA	2	W.2.11.e	correct spellings. Range of Writing CODE DESCRIPTION
ELA	2	W.2.12	KANSAS STANDARDS FOR ENGLISH LANGUAGE ARTS GRADE 2 Speaking and Listening Comprehension and Collaboration CODE DESCRIPTION
ELA	2	W.2.2	definitions to develop points and provide a concluding statement or section.
ELA	2	W.2.3	events, include details to describe actions, thoughts and feelings, use temporal words to signal event order and provide a sense of closure. Production and Distribution of Writing CODE DESCRIPTION
ELA	2	W.2.4	
ELA	2	W.2.5	writing as needed by revising and editing.
ELA	2	W.2.6	publish writing, including in collaborat ion with peers. Research to Build and Present Knowledge CODE DESCRIPTION
ELA	2	W.2.7	single topic to produce a report; record science observations).
ELA	2	W.2.8	answer a question.
ELA	2	W.2.9	GRADE 2 KANSAS STANDARDS FOR ENGLISH LANGUAGE ARTS Kansas State Department of Education | www.ksde.org 28 Language in Writing CODE DESCRIPTION
ELA	3	RF.3.1	Phonological Awareness CODE DESCRIPTION
ELA	3	RF.3.2	Phonics and Word Recognition CODE DESCRIPTION
ELA	3	RF.3.3	words.
ELA	3	RF.3.3.a	infield, wonderful).
ELA	3	RF.3.3.b	
ELA	3	RF.3.3.c	etc.).
ELA	3	RF.3.3.d	Fluency CODE DESCRIPTION
ELA	3	RF.3.4	
ELA	3	RF.3.4.a	
ELA	3	RF.3.4.b	
ELA	3	RF.3.4.c	increase accuracy in fluent reading. KANSAS STANDARDS FOR ENGLISH LANGUAGE ARTS GRADE 3 Reading: Literature Key Ideas and Details CODE DESCRIPTION
ELA	3	RI.3.1	the text as the basis for the answers.
ELA	3	RI.3.10	
ELA	3	RI.3.10.a	standard English.
ELA	3	RI.3.11	to expand language comprehension .
ELA	3	RI.3.11.a	meaning of a word or phrase.
ELA	3	RI.3.11.b	word (e.g., happy/unhappy, do/redo).
ELA	3	RI.3.11.c	(e.g., company, companion).
ELA	3	RI.3.11.d	precise meaning of key words and phrases.
ELA	3	RI.3.12	
ELA	3	RI.3.12.a	
ELA	3	RI.3.12.b	
ELA	3	RI.3.12.c	degrees of certainty. Range of Reading and Text Complexity CODE DESCRIPTION
ELA	3	RI.3.13	qualitative complexity for third grade. KANSAS STANDARDS FOR ENGLISH LANGUAGE ARTS GRADE 3 Writing Text Types and Purposes CODE DESCRIPTION
ELA	3	RI.3.2	the main ide a.
ELA	3	RI.3.3	or steps in technical procedures in a text, using language that pertains to time, sequence and cause/effect. Craft and Structure CODE DESCRIPTION
ELA	3	RI.3.4	text relevant to a third grade topic or subject area.
ELA	3	RI.3.5	information relevant to a given topic efficiently.
ELA	3	RI.3.6	Integration of Knowledge and Ideas CODE DESCRIPTION
ELA	3	RI.3.7	text to demonstrate understanding of the text (e.g., where, when, why and how key events occur).
ELA	3	RI.3.8	(e.g., comparison, cause/effect, first/second/third in a sequence).
ELA	3	RI.3.9	on the same topic. GRADE 3 KANSAS STANDARDS FOR ENGLISH LANGUAGE ARTS Kansas State Department of Education | www.ksde.org 34 Language in Reading: Informational CODE DESCRI PTION
ELA	3	RL.3.1	the text as the basis for the answers.
ELA	3	RL.3.10	
ELA	3	RL.3.10.a	standard English.
ELA	3	RL.3.11	to expand language comprehension .
ELA	3	RL.3.11.a	meaning of a word or phrase.
ELA	3	RL.3.11.b	known word. (e.g., happy/unhappy, do/redo).
ELA	3	RL.3.11.c	(e.g., company, companion).
ELA	3	RL.3.11.d	precise meaning of key words and phrases.
ELA	3	RL.3.12	
ELA	3	RL.3.12.a	
ELA	3	RL.3.12.b	
ELA	3	RL.3.12.c	degrees of certainty. Range of Reading and Text Complexity CODE DESCRIPTION
ELA	3	RL.3.13	and qualitative complexity for third grade. KANSAS STANDARDS FOR ENGLISH LANGUAGE ARTS GRADE 3 Reading: Informational Key Ideas and Details CODE DESCRIPTION
ELA	3	RL.3.2	lesson, moral, or central message (main idea) and explain how it is conveyed through key details in the text.
ELA	3	RL.3.3	their actions contribute to the sequence of events. Craft and Structure CODE DESCRIPTION
ELA	3	RL.3.4	literal from nonliteral language.
ELA	3	RL.3.5	terms such as chapter, scene and stanza; describe how each successive part builds on earlier sections.
ELA	3	RL.3.6	characters. Integration of Knowledge and Ideas CODE DESCRIPTION
ELA	3	RL.3.7	words in a story (e.g., create mood, emphasize aspects of a character or setting).
ELA	3	RL.3.8	
ELA	3	RL.3.9	about the same or similar characters (e.g., in books from a series). GRADE 3 KANSAS STANDARDS FOR ENGLISH LANGUAGE ARTS Kansas State Department of Education | www.ksde.org 32 Language in Reading: Literature CODE DESCRIPTION
ELA	3	SL.3.1	teacher -led) with diverse on third grade topics and texts, building on others’ ideas and expressing their own clearly.
ELA	3	SL.3.1.a	on that preparation and other information known about the topic to explore ideas under discussion.
ELA	3	SL.3.1.b	listening to others with care, speaking one at a time about the topics and texts under discussion).
ELA	3	SL.3.1.c	their comments to the remarks of others.
ELA	3	SL.3.1.d	
ELA	3	SL.3.2	presented in diverse media and formats, including visually, quantitatively and orally.
ELA	3	SL.3.3	elaboration and detail. Presentation of Knowledge and Ideas CODE DESCRIPTION
ELA	3	SL.3.4	relevant, descriptive details, speaking clearly at an understandable pace.
ELA	3	SL.3.5	an understandable pace; add visual displays when appropriate to emphasize or enhance certain facts or details.
ELA	3	SL.3.6	requested detail or clarification. GRADE 3 KANSAS STANDARDS FOR ENGLISH LANGUAGE ARTS Kansas State Department of Education | www.ksde.org 38 Language in Speaking and Listening CODE DESCRIPTION
ELA	3	SL.3.7	English grammar and usage when speaking.
ELA	3	SL.3.7.a	
ELA	3	SL.3.7.b	note of how each functions to create meaning.
ELA	3	SL.3.7.c	verbs.
ELA	3	SL.3.7.d	
ELA	3	SL.3.7.e	
ELA	3	SL.3.7.f	them depending on what is to be modified.
ELA	3	SL.3.7.g	
ELA	3	SL.3.7.h	
ELA	3	SL.3.8	domain - specific words and phrases, including those that signal spatial and temporal relationships. KANSAS STANDARDS FOR ENGLISH LANGUAGE ARTS Kansas State Department of Education | www.ksde.org 39 Grade 4 Reading: Foundational Print Concepts CODE DESCRIPTION
ELA	3	W.3.1	
ELA	3	W.3.1.a	
ELA	3	W.3.1.b	organizational structure that list s reasons
ELA	3	W.3.1.c	
ELA	3	W.3.1.d	opinion and reasons . W.3.1.e. Provide a concluding statement or section.
ELA	3	W.3.10	English grammar and usage when writing.
ELA	3	W.3.10.a	
ELA	3	W.3.10.b	note of how each functions to create meaning.
ELA	3	W.3.10.c	verbs.
ELA	3	W.3.10.d	
ELA	3	W.3.10.e	
ELA	3	W.3.10.f	them depending on what is to be modified.
ELA	3	W.3.10.g	
ELA	3	W.3.10.h	
ELA	3	W.3.11	and spelling when writing.
ELA	3	W.3.11.a	
ELA	3	W.3.11.b	
ELA	3	W.3.11.c	
ELA	3	W.3.11.d	
ELA	3	W.3.11.e	happiness , shelves ).
ELA	3	W.3.11.f	
ELA	3	W.3.11.g	correct spellings. Range of Writing CODE DESCRIPTION
ELA	3	W.3.12	shorter time frames (a single sitting or a day or two) for a range of discipline- specific tasks, purposes and audiences. KANSAS STANDARDS FOR ENGLISH LANGUAGE ARTS GRADE 3 Speaking and Listening Comprehension and Collaboration CODE DESCRIPTION
ELA	3	W.3.2	clearly.
ELA	3	W.3.2.a	useful to aiding comprehension.
ELA	3	W.3.2.b	
ELA	3	W.3.2.c	categories of information.
ELA	3	W.3.2.d	
ELA	3	W.3.3	technique, descriptive details and clear event sequences.
ELA	3	W.3.3.a	sequence that unfolds naturally.
ELA	3	W.3.3.b	and events or show the response of characters to situations.
ELA	3	W.3.3.c	
ELA	3	W.3.3.d	Production and Distribut ion of Writing CODE DESCRIPTION
ELA	3	W.3.4	organization are appropriate to task and purpose.
ELA	3	W.3.5	needed by planning, revising and editing.
ELA	3	W.3.6	(using keyboarding skills) as well as to interact and collaborate with others. GRADE 3 KANSAS STANDARDS FOR ENGLISH LANGUAGE ARTS Kansas State Department of Education | www.ksde.org 36 Research to Build and Present Knowledge CODE DESCRIPTION
ELA	3	W.3.7	
ELA	3	W.3.8	take brief notes on sources and sort evidence into provided categories.
ELA	3	W.3.9	Language in Writing CODE DESCRIPTION
ELA	4	RF.4.1	Phonological Awareness CODE DESCRIPTION
ELA	4	RF.4.2	Phonics and Word Recognition CODE DESCRIPTION
ELA	4	RF.4.3	words. Use combined knowledge of all letter -sound correspondences, syllabication patterns, and morphology (e.g., roots and affixes) to read and spell unfamiliar multisylla bic words accurately in context and out of context. Fluency CODE DESCRIPTION
ELA	4	RF.4.4	RF.4.4a Read complex text with purpose and understanding. RF.4.4b Read complex prose and poetry orally with accuracy, prosody, and appropriate rate . RF.4.4c Use the Four -Part Processing model for Word Recognition to affirm or self -correct to increase accuracy in fluent reading. GRADE 4 KANSAS STANDARDS FOR ENGLISH LANGUAGE ARTS Kansas State Department of Education | www.ksde.org 40 Reading: Literature Key Ideas and Details CODE DESCRIPTION
ELA	4	RI.4.1	when drawing inferences from the text.
ELA	4	RI.4.10	
ELA	4	RI.4.11	to expand language comprehension .
ELA	4	RI.4.11.a	meaning of a word or phrase.
ELA	4	RI.4.11.b	
ELA	4	RI.4.11.c	determine or cla rify the precise meaning of key words and phrases.
ELA	4	RI.4.12	word meanings.
ELA	4	RI.4.12.a	
ELA	4	RI.4.12.b	
ELA	4	RI.4.12.c	to words with similar but not identical meanings (synonyms). Range of Reading and Text Complexity CODE DESCRIPTION
ELA	4	RI.4.13	qualitative complexity for fourth grade. KANSAS STANDARDS FOR ENGLISH LANGUAGE ARTS GRADE 4 Writing Text Types and Purposes CODE DESCRIPTION
ELA	4	RI.4.2	summarize the text.
ELA	4	RI.4.3	including what happened and why, based on specific information in the text. Craft and Structure CODE DESCRIPTION
ELA	4	RI.4.4	text rel evant to a fourth grade topic or subject area.
ELA	4	RI.4.5	problem/solution) of events, ideas, concepts , or information in a text.
ELA	4	RI.4.6	describe the differences in focus and the information provide d. GRADE 4 KANSAS STANDARDS FOR ENGLISH LANGUAGE ARTS Kansas State Department of Education | www.ksde.org 42 Integration of Knowledge and Ideas CODE DESCRIPTION
ELA	4	RI.4.7	diagrams, time lines, animations or interactive elements on Web pages) and explain how the information contributes to an understanding of the text in which it appears.
ELA	4	RI.4.8	
ELA	4	RI.4.9	the subject knowledgeably. Language in Reading: Informational CODE DESC RIPTION
ELA	4	RL.4.1	when drawing inferences from the text.
ELA	4	RL.4.10	
ELA	4	RL.4.11	to expand language comprehension .
ELA	4	RL.4.11.a	determine the meaning of a word or phrase.
ELA	4	RL.4.11.b	
ELA	4	RL.4.11.c	determine or clarify the precise meaning of key words and phrases.
ELA	4	RL.4.12	word meanings.
ELA	4	RL.4.12.a	
ELA	4	RL.4.12.b	
ELA	4	RL.4.12.c	to words with similar but not identical meanings (synonyms). Range of Reading and Text Complexity CODE DESCRIPTION
ELA	4	RL.4.13	and qualitative complexity for fourth grade. Reading: Informational Key Ideas and Details CODE DESCRIPTION
ELA	4	RL.4.2	text.
ELA	4	RL.4.3	details in the text (e.g., a character's thoughts, words or actions). Craft and Structure CODE DESCRIPTION
ELA	4	RL.4.4	that allude to significant characters found in mythology (e.g., Herculean).
ELA	4	RL.4.5	elements of poems (e.g., verse, rhythm, meter) and drama (e.g., casts of characters, settings, descriptions, dialogue, stage directions) when writing or speaking about a text.
ELA	4	RL.4.6	including the difference between first - and third -person narrations. Integration of Knowledge and Ideas CODE DESCRIPTION
ELA	4	RL.4.7	of the text, identifying where each version reflects specific descriptions and directions in the text.
ELA	4	RL.4.8	
ELA	4	RL.4.9	good and evil) and patterns of events (e.g., the quest) in stories, myth s, and traditional literature from different cultures. KANSAS STANDARDS FOR ENGLISH LANGUAGE ARTS GRADE 4 Language in Reading: Literature CODE DESCRIPTION
ELA	4	SL.4.1	teacher -led) with diverse partners on fourth grade topics and texts, building on others’ ideas and expressing their own clearly. SL.4.1a Come to discussions prepared, having read or studied required material; explicitly draw on that preparation and other information known about the topic to explore ideas under discussion. SL.4.1b Follow agreed -upon rules for discussions and carry out assigned roles. SL.4.1c Pose and respond to specific questions to clarify or follow up on information and make comments that contribute to the discussion and link to the remarks of others. SL.4.1d Review the key ideas expressed and explain their own ideas and understanding in li ght of the discussion.
ELA	4	SL.4.2	formats, including visually, quantitatively and orally.
ELA	4	SL.4.3	Presentation of Knowledge and Ideas CODE DESCRIPTION
ELA	4	SL.4.4	using appropriate facts and relevant, descriptive details to support main ideas or themes; speak clearly at an understandable pace.
ELA	4	SL.4.5	the development of main ideas or themes.
ELA	4	SL.4.6	situations where informal discourse is appropriate (e.g., small -group discussion); use formal English when appropriate to task and situation. GRADE 4 KANSAS STANDARDS FOR ENGLISH LANGUAGE ARTS Kansas State Department of Education | www.ksde.org 46 Language in Speaking and Listening CODE DESCRIPTION
ELA	4	SL.4.7	speaking.
ELA	4	SL.4.7.a	
ELA	4	SL.4.7.b	
ELA	4	SL.4.7.c	
ELA	4	SL.4.7.d	
ELA	4	SL.4.7.e	
ELA	4	SL.4.7.f	
ELA	4	SL.4.7.g	run-ons.
ELA	4	SL.4.7.h	
ELA	4	SL.4.7.i	discourse is appropriate.
ELA	4	SL.4.8	words and phrases, including those that signal precise actions, emotions or states of being and that are basic to a particular topic. KANSAS STANDARDS FOR ENGLISH LANGUAGE ARTS Kansas State Department of Education | www.ksde.org 47 Grade 5 Reading: Foundational Print Concepts CODE DESCRIPTION
ELA	4	W.4.1	information.
ELA	4	W.4.1.a	
ELA	4	W.4.1.b	which related ideas are grouped to support the writer’s purpose.
ELA	4	W.4.1.c	
ELA	4	W.4.1.d	
ELA	4	W.4.10	when writing.
ELA	4	W.4.10.a	
ELA	4	W.4.10.b	
ELA	4	W.4.10.c	
ELA	4	W.4.10.d	
ELA	4	W.4.10.e	
ELA	4	W.4.10.f	
ELA	4	W.4.10.g	ons.
ELA	4	W.4.10.h	
ELA	4	W.4.10.i	
ELA	4	W.4.11	and spelling when writing.
ELA	4	W.4.11.a	
ELA	4	W.4.11.b	
ELA	4	W.4.11.c	
ELA	4	W.4.11.d	KANSAS STANDARDS FOR ENGLISH LANGUAGE ARTS GRADE 4 Range of Writing CODE DESCRIPTION
ELA	4	W.4.12	shorter time frames (a single sitting or a day or two) for a range of discipline -specific tasks, purposes and audiences. Speaking and Listening Comprehension and Collaboration CODE DESCRIPTION
ELA	4	W.4.2	include formatting (e.g., headings), illustrations, and multimedia when useful to aiding comprehension.
ELA	4	W.4.3	GRADE 4 KANSAS STANDARDS FOR ENGLISH LANGUAGE ARTS Kansas State Department of Education | www.ksde.org 44 Production and Distribution of Writing CODE DESCRIPTION
ELA	4	W.4.4	appropriate to task, purpose and audience.
ELA	4	W.4.5	needed by planning, revising and editing.
ELA	4	W.4.6	produce and publish writing as well as to interact and collaborate with others; demonstrate sufficient command of keyboarding skills to type a minimum of one page in a single setting . Research to Build and Present Knowledge CODE DESCRIPTION
ELA	4	W.4.7	aspects of a topic.
ELA	4	W.4.8	digital sources; take notes and categorize information and provide a list of sources.
ELA	4	W.4.9	research. Language in Writing CODE DESCRIPTION
ELA	5	RF.5.1	Phonological Awareness CODE DESCRIPTION
ELA	5	RF.5.2	Phonics and Word Recognition CODE DESCRIPTION
ELA	5	RF.5.3	combined knowledge of all letter -sound correspondences, syllabication patterns and morphology (e.g., roots and affixes) to read unfamiliar multisyllabic words accurately in context and out of context. Fluency CODE DESCRIPTION
ELA	5	RF.5.4	RF.5.4a Read complex text with purpose and understanding. RF.5.4b Read complex prose and poetry orally with accuracy, prosody, and appropriate rate. RF.5.4c Use the Four -Part Processing model for Word Recognition to affirm or self -correct to increase accuracy in fluent read ing. Reading: Literature Key Ideas and Details CODE DESCRIPTION
ELA	5	RI.5.1	drawing inferences from the text.
ELA	5	RI.5.10	
ELA	5	RI.5.11	based on firth grade reading and content, choosing flexibly from a range of strategies.
ELA	5	RI.5.11.a	meaning of a word or phrase. .
ELA	5	RI.5.11.b	of a word.
ELA	5	RI.5.11.c	determine or clar ify the precise meaning of key words and phrases.
ELA	5	RI.5.12	word meanings.
ELA	5	RI.5.12.a	
ELA	5	RI.5.12.b	
ELA	5	RI.5.12.c	each of the words. Range of Reading and Text Complexity CODE DESCRIPTION
ELA	5	RI.5.13	qualitative complexity for fifth grade. KANSAS STANDARDS FOR ENGLISH LANGUAGE ARTS GRADE 5 Writing Text Types and Purposes CODE DESCRIPTION
ELA	5	RI.5.2	details; summarize the text.
ELA	5	RI.5.3	concepts in a historical, scientific or technical text based on specific information in the text. Craft and Structure CODE DESCRIPTION
